Predicted Values
13150.865
31711.988
28248.592
19807.307
25362.256
6530.255
34782.98
22415.896
23122.463
32869.992
12645.857
14053.866
28351.479
7713.901
36069.695
25090.19
9928.755
15508.192
7131.497
44292.574
25825.754
20490.258
28576.145
32106.023
5624.56
15824.636
8340.764
13501.142
6048.309
20894.814
28883.586
8118.894
49327.12
43109.22
26366.031
28087.758
23133.352
13425.226
5170.8726
9865.15
9107.107
41908.168
25472.607
25622.172
25302.648
34563.438
4280.804
3601.72
22920.375
20835.3
19128.355
51213.402
5179.0557
18360.92
8356.757
15023.224
31126.352
33025.33
49936.79
18984.033
44142.133
23051.32
43092.574
12047.343
36558.426
3859.2239
24772.613
28372.846
25459.479
28614.547
20582.934
22928.637
38770.19
41280.89
8090.575
8494.436
16701.713
23152.959
11050.672
30902.406
7651.0845
4156.0693
44650.062
34752.9
16147.01
5747.4795
28537.82
12581.236
22426.756
7670.541
19050.81
21106.678
30364.354
6934.9194
6056.0996
28290.918
7831.8125
30779.797
45203.227
16733.799
31151.436
18913.02
19420.336
15103.388
11130.766
19255.584
24349.176
10503.023
6417.0215
26911.352
21156.549
22337.703
6529.793
18642.254
28465.275
31647.545
17399.764
31321.424
24480.1
36843.844
34953.76
14361.049
6400.976
27736.355
25791.768
4921.971
23401.842
12103.513
22692.54
19123.193
33767.645
22925.43
29469.412
18081.285
10663.22
12294.264
11890.976
18976.611
31348.35
30906.842
34648.703
7013.0205
30050.201
5436.413
25943.191
14917.446
17850.922
23092.354
19374.541
19529.512
9487.527
36394.47
15518.069
19182.217
28367.912
21474.469
28144.104
17881.568
32379.9
14639.779
26615.416
31770.277
28077.143
14370.916
36165.16
24793.36
5940.5737
5197.9883
19807.39
20399.195
7152.6226
37602.11
22657.395
26507.805
12062.8545
10705.227
4048.1597
6382.015
26004.357
28231.164
10519.172
6176.8564
32112.023
29839.242
14173.394
24230.773
19455.96
29516.932
13928.325
17114.34
11738.856
47194.348
6779.8916
15646.644
32061.693
30604.346
31583.547
17157.805
16604.254
15979.447
35508.793
31957.904
18626.307
12041.125
14072.802
3589.1643
13195.152
30275.586
18478.852
38292.793
12522.443
15682.947
37490.418
31835.836
11742.028
10113.672
24659.902
30838.121
35169.164
